Project,Key,Summary,Issue Type,Status,Priority,Resolution,Assignee,Reporter,Creator,Created,Last Viewed,Updated,Resolved,Affects Version/s,Fix Version/s,Component/s,Due Date,Votes,Watchers,Images,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Sub-Tasks,Linked Issues,Environment,Description,Security Level,Progress,? Progress,? Time Spent,? Remaining Estimate,? Original Estimate,Labels,Date of First Response,Git Notification Mailing List,Github Integrations - Other,Github Integration,Last public comment date,Git Repository Name,Global Rank,Git Repository Type,Customer Request Type,Time to resolution,Blog Administrator?,Blogs - Admin for blog,Existing GitBox Approval,Blogs - Username,Protected Branch,Blogs - Email Address,GitHub Options,Docs Text,Git Repository Import Path,New-TLP-TLPName,Blogs - New Blog Write Access,Epic Colour,Blogs - Existing Blog Name,Attachment count,Blog - New Blog PMC,Epic Name,Blog - New Blog Administrators,Epic Status,Blog - Write access,Epic Link,Bugzilla - List of usernames,Bugzilla - PMC Name,Bugzilla - Email Notification Address,Blogs - Existing Blog Access Level,Bugzilla - Project Name,Bugzilla Id,Initial Confluence Contributors,Request participants,Waiting For Infra,Space Name,Space Description,Time to Respond,Github Integration - Triggers,INFRA - Subversion Repository Path,Space Key,Testcase included,Sprint,Rank (Obsolete),Project,Epic/Theme,Flagged,External issue ID,Machine Readable Info,External issue URL,Flags,Rank
Ivy,IVY-426,examples on Ant configure page is invisible,Bug,Resolved,Major,Fixed,Xavier Hanin,Maarten Coene,Maarten Coene,3/8/2007 16:10,,4/26/2007 7:46,3/8/2007 16:49,,2.0.0-alpha-1,Documentation,,0,0,,,,,,,,,"The examples on the Ant configure page are invisible:
http://incubator.apache.org/ivy/doc/use/configure.html

regards,
Maarten",,,,,,,,3/8/2007 16:49,,,,"10 years, 19 weeks, 3 days ago",,140146,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,191056,,,,,,,,0|i0x2l3:
Ivy,IVY-427,Dynamic revision not calculated properly when using multiple directories,Bug,Resolved,Major,Fixed,Maarten Coene,Maarten Coene,Maarten Coene,3/8/2007 16:20,,4/26/2007 7:47,3/18/2007 23:39,1.4.1,2.0.0-alpha-1,Core,,0,0,,,,,,,,,"I have a repository where the same module (but different revisions) can be stored in different directories. When I have a dependency with a dynamic revision on this module, the dynamic revision is not correctly calculated.

For instance, I have the following project structure:

./ivyconf.xml
./ivy.xml
./lib/ivy1/mod1-1.0.ivy
./lib/ivy2/mod1-1.1.ivy
./lib/mod1-1.0.jar
./lib/mod1-1.1.jar

My ivyconf.xml looks like this:
<ivyconf>
<conf defaultResolver=""test"" />
<resolvers>
<filesystem name=""test"">
<ivy pattern=""${ivy.conf.dir}/lib/ivy1/[module]-[revision].ivy"" />
<ivy pattern=""${ivy.conf.dir}/lib/ivy2/[module]-[revision].ivy"" />
<artifact pattern=""${ivy.conf.dir}/lib/[artifact]-[revision].[ext]"" />
</filesystem>
</resolvers>
</ivyconf>

My ivy.xml looks like this:
<ivy-module version=""1.0"">
<info module=""test"" organisation=""TEST""/>
<dependencies>
<dependency org=""TEST"" name=""mod1"" rev=""1.+"" />
</dependencies>
</ivy-module>

Now ivy will resolve ""1.+"" to ""1.0"" instead of ""1.1"":

[ivy:configure] :: configuring :: file = C:\working\ivy-test\ivyconf.xml
[ivy:resolve] :: resolving dependencies :: [ LCMT | commons | working@N51F2D5 ]
[ivy:resolve] confs: [default]
[ivy:resolve] found [ TEST | mod1 | 1.0 ] in test
[ivy:resolve] [ *1.0* ] [ TEST | mod1 | 1.+ ]
[ivy:resolve] :: resolution report ::
",,,,,,,,,,,,"10 years, 19 weeks, 3 days ago",,140147,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,191088,,,,,,,,0|i0x2s7:
Ivy,IVY-428,Add original location to standard report,Improvement,Open,Major,Unresolved,Unassigned,Xavier Hanin,Xavier Hanin,3/8/2007 22:18,,3/8/2007 22:18,,,,Core,,0,0,,,,,,,,,"Now that the original location of the artifacts is stored in the xml report, it would be nice to have it also in the html report.",,,,,,,,,,,,"10 years, 19 weeks, 3 days ago",,89069,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,245948,,,,,,,,0|i16hdr:
Ivy,IVY-429,ivy.revision property not set correctly for second resolve,Bug,Resolved,Major,Fixed,Maarten Coene,Maarten Coene,Maarten Coene,3/8/2007 22:32,,4/26/2007 7:46,3/8/2007 22:42,1.4.1,2.0.0-alpha-1,Ant,,0,0,,,,,,,,,"When you call <ivy:resolve /> twice, the ivy.revision property still contains the revision of the first resolve.",,,,,,,,3/8/2007 22:42,,,,"10 years, 19 weeks, 3 days ago",,140148,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,191007,,,,,,,,0|i0x2a7:
Ivy,IVY-430,Cache is storing ArtifactOrigin properties with no guarantee of unicity and types telescope during resolve.,Bug,Resolved,Major,Fixed,Xavier Hanin,Stephane Bailliez,Stephane Bailliez,3/9/2007 0:56,,5/1/2007 10:22,5/1/2007 10:22,1.4.1,2.0.0-alpha-2,Core,,0,0,,,,,,,,,"I found what is causing the resolve to be completely lost when using useOrigin to true and you get complete nonsense of artifacts with different type.

The reason is the cache implementation which use a key which has no guarantee to be unique for an artifact and in my case it just does not work
I have artifacts which have the same name and extension but different types (jar, source, javadoc, war, deb).

the key is computed with 'artifact."" + artifact.getName() + ""#"" + artifact.getExt() + "".location""
So of course it will not work when you try to grab ArtifactOrigin of Artifact with same name an ext and different types, since it will think it is there and you will get the origin of the first artifact that ended up in the cache.

So the key should at the very least include the type as well. (I'm also wondering about other properties ? conf ?

I'm working on a patch when I have time to do that, but let's clarify first what is identifying an artifact.",,,,,,,,3/9/2007 8:16,,,,"10 years, 11 weeks, 6 days ago",,140149,,,Restricted to agents,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,190094,,,,,,,,0|i0wwnb:
Ivy,IVY-431,Module wide exclude,New Feature,Resolved,Major,Fixed,Xavier Hanin,Xavier Hanin,Xavier Hanin,3/9/2007 8:44,,7/3/2007 14:49,7/3/2007 14:49,,2.0.0-alpha-2,,,0,0,,,,,,,,,"For the moment Ivy provides a way to exclude transitive dependencies provided by a dependency in the dependency declaration itself:
{code:xml}
<dependency name=""A"" rev=""1.0"">
<exclude module=""B""/>
</dependency>
{code}
But sometimes the same transitive dependency is obtained by several direct dependencies, so you have to exclude it in several dependency declarations.

So what would be nice is a way to exclude a module more globally:
- at a module level (declared somewhere in the Ivy file)
- at a global level (declared somewhere in ivyconf?)

The problem I see with defining such a global exclude in ivyconf is that it makes the ivy file not self contained. It's already the case with conflict-manager defined globally in ivyconf, so I don't know if it's a big problem or not. May be we should at least warn about that, or inject ivyconf wide settings in the ivy file at deliver time.

Proposed syntax:
In Ivy files, add a top level exclude section (like the conflicts section) containing rules of modules/artifacts to exclude:
{code:xml}
<exclude>
<rule module=""*servlet*"" matcher=""glob"" conf=""weblib"" /> 
<rule org=""acme"" module=""*test"" artifact=""test*"" type=""source"" ext=""jar"" matcher=""glob"" /> 
</exclude>
{code}
Note that the conf in the first rule corresponds to conf of the module in which I define the exclusion rule, and restricts the exclusion to this conf only (similar to the conf attribute on the exclude element of dependency).

In ivyconf, either use the same syntax, or use the modules section to define exclusion the same way conflict manager are defined. The advantage of the latter is that it follows the existing syntax, but I think it's less clear, and doesn't allow to exclude artifacts only. If we follow the same syntax as in ivy files, the conf wouldn't be allowed since it has no meaning.",,,,,,,,6/12/2007 10:44,,,,"10 years, 2 weeks, 5 days ago",,140150,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,190097,,,,,,,,0|i0wwnz:
Ivy,IVY-432,definition of ivy.deps.changed property unclear,Bug,Resolved,Major,Fixed,Maarten Coene,Maarten Coene,Maarten Coene,3/12/2007 21:53,,4/26/2007 7:47,3/13/2007 22:51,1.4.1,2.0.0-alpha-1,Ant,,0,0,,,,,,,,,"After a resolve in Ant, the ""ivy.deps.changed"" property is set to ""true"" or ""false"".
According to the documentation, the definition of this property is: _An additional property is set to true if there are changes since the last resolve, and to false otherwise_
(see http://incubator.apache.org/ivy/doc/use/resolve.html)

The the current implementation doesn't notice changes in the resolved module, like changes to extra attributes, branch, ...
But, the name of the property suggests that only changes to the resolved dependencies are considered.

So, we must either correct the code or be more precise in the documentation.",,,,,,,,,,,,"10 years, 18 weeks, 5 days ago",,140151,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,191049,,,,,,,,0|i0x2jj:
Ivy,IVY-433,CLONE -Static revision replacement is not working when delivering an artifact with a dependency with extra attributes,Bug,Closed,Critical,Duplicate,Xavier Hanin,easyproglife,easyproglife,3/13/2007 14:28,,3/19/2009 20:39,3/22/2007 10:42,1.4.1,2.0.0-alpha-1,"Ant, Core",,0,0,,,,,,,IVY-404,,"I was reading IVY-404 and I thought it fixed my case but it doesn't. 

In my case, I have module A depends on module B. Module B has an extra attribute called ""folder"". 
Module A depends on ""latest.integration"" (or any other dynamic revision) of module B. 
After ""deliver"" of module A, the revision of module B in the generated ivy.xml is still dynamic. 

After hours of investigating the source code I got an insight about the reason for that: 
It's all about the HashMap called ""resolvedRevisions"" that being passed in Ivy.java:2249 to XmlModuleDescriptorUpdater.update() method. 

This HashMap contains mapping from a resolved ModuleRevisionId object to its concrete revision (as were resolved in the cache). It is based on all the attributes including the extra attributes. 

XmlModuleDescriptorUpdater in its turn, constructs its own ModuleRevisionId (localMid, line 193) based on org, module, branch and revision. 

HashMap ""get""s objects by the ""equals"" method (see: http://java.sun.com/j2se/1.4.2/docs/api/java/util/Map.html and http://java.sun.com/j2se/1.4.2/docs/api/java/util/IdentityHashMap.html) 

Therefore, if we want to make sure dynamic revisions translate to static during deliver we must make sure that both ModuleRevisionId are ""equals"". 

Since XmlModuleDescriptorUpdater constructs ModuleRevisionId only by 4 attributes: org, module, branch and revision, I think that the equals method of ModuleRevisionId should not take into account the extra attributes (meaning to remove line 89). The same is true for hashCode: don't take extra attributes into account. 

I have tested this on my environment and it's working! 

If you think that changing equlas and hashCode mothods of ModuleRevisionId in the way I suggested above is not correct, you have to do something else in order to fix the bug: you have to use RAW STRING keys in resolvedRevisions based on those 4 attributes: org, module, branch and revision. Don't use the ModuleRevisionId object itself as a key! 

A deeper thought must be taken where the number of extra attributes is differ in the dependency element of the using module (module A) and in the info element of the dependent module (module B). 
In my suggestion above, extra attributes don't be taken into account at all. Maybe only the intersection of the extra attributes from both modules should be compared. 

I hope this issue got understood despite its length :-)",,,,,,,,3/13/2007 19:43,,,,"10 years, 17 weeks, 4 days ago",,140152,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,193103,,,,,,,,0|i0xf7z:
Ivy,IVY-434,refactor Ivy source code to improve readibility,Task,Resolved,Major,Fixed,Xavier Hanin,Xavier Hanin,Xavier Hanin,3/14/2007 16:44,,6/25/2008 10:11,6/25/2008 10:11,1.4.1,2,,,0,0,,,,,,,,,"Ivy needs some refactoring to ease the understanding of its code base for new developers. The migration to ASF is good moment to make this refactoring.

Note that I open this issue really too late because most of the work is already done, but I want to keep track of what has been done in something easier to include in the release notes than the mailing lists.

So I will copy some info from the mailing list to this issue:
On 1/29/07, Xavier Hanin <xavier.hanin@gmail.com> wrote:
Main focus:
+ split the Ivy class by features in:
++ IvySettings, which will be the result of the configure step (I do
not use configuration to avoid confusion with module configurations)
++ ResolveEngine, which will be responsible for dependency resolution
++ RetrieveEngine, responsible for the retrieve step
++ and so on for each features/tasks
The Ivy class will preserve an API similar to the existing one, but
will only be a Facade to other classes. Moreover, methods taking too
many parameters (like resolve) will be refactored to take a fewer
number of parameters, using a class (like ResolveOptions for instance)
to group those which are not first class parameters

I will also work on the dependency resolution algorithm, and
especially on IvyNode. I will split it into at least two classes, one
representing the node in the dependency graph, and one with data
related to the traversal of this graph during the resolution process.

Another thing I'd like to address is to reduce the number of classes
in the same package, and the number of packages of the same level
(namely org.apache.ivy.* packages), to move to something more
structured and hopefully less confusing.

This refactoring will introduce many API incompatibilities, but it
should hopefully help people to understand the code.

This is only the big picture, I'll keep you informed of my progress,
and try to process by steps to allow frequent feedback and
discussions.",,,,,,,,,,,,"9 years, 3 weeks, 5 days ago",,140153,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,190103,,,,,,,,0|i0wwpb:
Ivy,IVY-435,LatestRevisionStrategy.sort() doesn't sort as specified,Bug,Resolved,Major,Fixed,Maarten Coene,Maarten Coene,Maarten Coene,3/15/2007 23:55,,4/26/2007 7:47,3/18/2007 23:12,,2.0.0-alpha-1,Core,,0,0,,,,,,,,,"According to the LatestStrategy.sort() javadoc, the sort method should sort the artifacts from latest to oldest.
However, the LatestRevisionStrategy.sort() method does the opposite!

The following junit test shows this (add to LatestRevisionStrategyTest.java):

{code}
public void testSort() {
ArtifactInfo[] revs = toMockAI(new String[] {
""0.2a"", 
""0.2_b"", 
""0.2rc1"", 
""0.2-final"", 
""1.0-dev1"", 
""1.0-dev2"", 
""1.0-alpha1"", 
""1.0-alpha2"", 
""1.0-beta1"", 
""1.0-beta2"", 
""1.0-gamma"",
""1.0-rc1"",
""1.0-rc2"",
""1.0"", 
""1.0.1"", 
""2.0"" 
});

List shuffled = new ArrayList(Arrays.asList(revs)); 
ArtifactInfo[] shuffledRevs = (ArtifactInfo[]) shuffled.toArray(new ArtifactInfo[revs.length]);

LatestRevisionStrategy latestRevisionStrategy = new LatestRevisionStrategy();
List sorted = latestRevisionStrategy.sort(shuffledRevs);
assertEquals(Arrays.asList(revs), sorted);
}
{code}

The question is: should we change the javadoc or the LatestRevisionStrategy.sort method?",,,,,,,,3/16/2007 6:58,,,,"10 years, 18 weeks ago",,140154,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,191079,,,,,,,,0|i0x2q7:
Ivy,IVY-436,Invalid pom parsing when version is only declared in parent,Bug,Resolved,Major,Fixed,Xavier Hanin,Xavier Hanin,Xavier Hanin,3/17/2007 9:48,,4/26/2007 7:46,3/17/2007 10:05,1.4.1,2.0.0-alpha-1,,,0,0,,,,,,,,,"When a pom has a version info only in the parent element, this version is not used, and SNAPSHOT is assumed.",,,,,,,,,,,,"10 years, 18 weeks, 2 days ago",,140155,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,191059,,,,,,,,0|i0x2lr:
Ivy,IVY-437,setting m2compatible on ibiblio resolver overwrite root and pattern settings,Bug,Resolved,Major,Fixed,Xavier Hanin,Xavier Hanin,Xavier Hanin,3/17/2007 10:09,,4/12/2008 2:12,4/3/2008 16:34,1.4.1,2.0-RC1,,,0,1,,,,,,,IVY-460,,"Setting m2compatible=""true"" on an ibiblio resolver overwrites the root and pattern settings, even if they were set manually. Depending on the order of attributes and the xml parser used, the result is varying (if setM2compatible is called before setRoot, the configured root will be used, otherwise it's the default value for m2compatible which will be used!",,,,,,,,7/11/2007 18:45,,,,"9 years, 14 weeks, 2 days ago",,140156,,,Restricted to agents,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,190346,,,,,,,,0|i0wy7b:
Ivy,IVY-438,Rename ivy configuration in settings to remove ambiguity on configuration meaning,Improvement,Resolved,Major,Fixed,Xavier Hanin,Xavier Hanin,Xavier Hanin,3/17/2007 10:38,,4/26/2007 7:46,3/19/2007 13:20,1.4.1,2.0.0-alpha-1,,,0,0,,,,,,,,,"Since its inception Ivy suffers from an ambiguity on the meaning of configuration. Indeed configuration is used both for the act of configuring Ivy, with a configuration file used for that, and for module configurations, which can be thought as ways to use a module.

The proposition is to remove this ambiguity by renaming the configuration file in a settings file.

This is mostly a modification in the documentation, but will also impact the code, the default name for settings file being now ivysettings.xml instead of ivyconf.xml, and the root element being ivysettings instead of ivyconf. ivyconf element will still be recognized but deprecated. ivyconf.xml will still be found in the working directory, but ignored if an ivysettings.xml exists.",,,,,,,,,,,,"10 years, 17 weeks, 6 days ago",,140157,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,191052,,,,,,,,0|i0x2k7:
Ivy,IVY-439,Add more filters to the Ant tasks,New Feature,Open,Major,Unresolved,Unassigned,Maarten Coene,Maarten Coene,3/20/2007 12:32,,8/10/2007 6:30,,1.4.1,,Ant,,3,1,,,,,,,IVY-324,,"At the moment, it is only possible to specify 1 filter which filters out the artifacts based on their type. This is done with the ""type"" attribute.
It would be useful to use more filters here, e.g.:
- a filter based on the status
- a filter based on the organization
- a filter based on the branch
- a combination of the filters above
- a custom-made filter
- ...

Perhaps we could add a ""filter"" element, somthing like this (something similar like the ""selector""-type in Ant)

<resolve ...>
<type-filter types=""jar,zip"" />
<organisation-filter orgs=""apache"" />
<filter class=""com.mycompany.MyCustomFilter"" />
</resolve>",,,,,,,,3/22/2007 10:49,,,,"9 years, 49 weeks, 3 days ago",,140158,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,245947,,,,,,,,0|i16hdj:
Ivy,IVY-440,Failure to transitively install Maven2 artifacts with namespace,Bug,Resolved,Minor,Fixed,Xavier Hanin,easyproglife,easyproglife,3/21/2007 8:54,,8/26/2008 11:16,8/26/2008 11:16,1.4.1,2.0-RC1,"Ant, Core",,1,1,,,,,,,,,"I have Maven2 style repository with namespace elements in ivyconf.xml as in the examples coming with ivy. The namespaces mainly deal with apache namespace organisation/module pairs, e.g. converts commons-logging/commons-logging to apache/commons-logging.

In normal operation the namespace conversion works fine.

The problem is in ivy:install when I request ""transitive='true'"".

The debug log I get is:
[ivy:install] WARN: ::::::::::::::::::::::::::::::::::::::::::::::
[ivy:install] WARN: :: UNRESOLVED DEPENDENCIES ::
[ivy:install] WARN: ::::::::::::::::::::::::::::::::::::::::::::::
[ivy:install] WARN: :: [ axis | axis | 1.1 ]: inconsistent module descriptor file found in '/home/ivy-repository/thirdparty-maven-style/axis/axis/1.1/axis- 1.1.pom': bad organisation: expected='axis' found='apache';
[ivy:install] WARN: ::::::::::::::::::::::::::::::::::::::::::::::

The POM header is:
<project>
<modelVersion> 4.0.0</modelVersion>
<groupId>axis</groupId>
<artifactId>axis</artifactId>
<version>1.1</version>
...

The ivyconf.xml section is:
<resolvers>
<filesystem name=""thirdparty"">
<ivy pattern=""${ivy.thirdparty.default.root}/${ivy.thirdparty.default.ivy.pattern}"" />
<artifact pattern=""${ ivy.thirdparty.default.root}/${ivy.thirdparty.default.artifact.pattern}"" />
</filesystem>

<filesystem name=""thirdparty-maven"" m2compatible=""yes"" namespace=""ibiblio-maven2"">
<ivy pattern=""${ivy.thirdparty-maven.default.root}/${ivy.thirdparty-maven.default.ivy.pattern}"" />
<artifact pattern=""${ivy.thirdparty-maven.default.root}/${ivy.thirdparty-maven.default.artifact.pattern }"" />
</filesystem>
</resolvers>

<namespaces>
<namespace name=""ibiblio-maven2"">

<rule> <!-- imported apache maven1 projects -->
<fromsystem>
<src org=""apache"" module="".+""/>

<dest org=""$m0"" module=""$m0""/>
</fromsystem>
<tosystem>
<src org=""commons-.+"" module=""commons-.+"" />
<src org=""axis"" module=""axis"" />
...
<src org=""xmlrpc"" module=""xmlrpc"" />

<dest org=""apache"" module=""$m0""/>
</tosystem>
</rule>

<rule> <!-- new apache projects -->
<fromsystem>
<src org=""apache"" />
<dest org="" org.apache""/>
</fromsystem>
<tosystem>
<src org=""org.apache"" />
<dest org=""apache"" />
</tosystem>
</rule>

</namespace>
</namespaces>


As I understand, Ivy already translated axis/axis to apache/axis and it now cannot understand the POM and therefore cannot define its transitive dependencies.",,,,,,,,3/12/2008 15:39,,,,"8 years, 46 weeks, 6 days ago",,140159,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,191685,,,,,,,,0|i0x6gv:
